0.009982300884955754, 0
0.010831858407079648, 0.07062780269058311
0.011681415929203541, 0.13452914798206272
0.012530973451327435, 0.2017937219730943
0.013805309734513278, 0.2724215246636772
0.015079646017699122, 0.3430493273542601
0.016778761061946902, 0.4035874439461884
0.018690265486725664, 0.46748878923766823
0.02187610619469027, 0.5414798206278029
0.02357522123893805, 0.5818385650224216
0.02697345132743363, 0.5112107623318387
0.03058407079646018, 0.44730941704035865
0.03461946902654867, 0.40022421524663687
0.03886725663716814, 0.3565022421524664
0.04353982300884955, 0.31614349775784767
0.048212389380530976, 0.2858744394618833
0.05330973451327434, 0.2589686098654709
0.05798230088495575, 0.2387892376681615
0.062442477876106184, 0.22197309417040367
0.06753982300884956, 0.20515695067264583
0.07306194690265487, 0.188340807174888
0.07773451327433628, 0.17488789237668145
0.08261946902654867, 0.16816143497757863
0.08771681415929204, 0.1547085201793723
0.09366371681415928, 0.14798206278026904
0.0983362831858407, 0.141255605381166
0.10300884955752213, 0.13789237668161447
0.10831858407079645, 0.1311659192825112
0.11384070796460177, 0.12443946188340793
0.12, 0.11434977578475358
