0.00987850595693733, 0.0037181354847029002
0.010111418608150635, 0.028011440951997146
0.01049960636017281, 0.05243912264626682
0.010973195417639862, 0.07345925908534512
0.011198344313812725, 0.10775876195507483
0.011596236759635451, 0.14330361790184343
0.011824990256362806, 0.1688432284889223
0.012265860631873703, 0.195048389345982
0.012557001445890337, 0.22171877005892915
0.013071350217319717, 0.2454322091034058
0.013467478173360525, 0.2713663817814973
0.013907894822927501, 0.2906117104410726
0.014536758981203424, 0.30973606083124605
0.015089926527835026, 0.3330745096517467
0.01552663774885997, 0.35588265146817233
0.016050691214089908, 0.37707416711822295
0.01663297284212317, 0.39970244195548266
0.016982341818943127, 0.4105549921974594
0.01732339248679118, 0.42962975933648395
0.018379817726222956, 0.4569368037505295
0.019136783842666195, 0.4770802075344147
0.019958447917779797, 0.4986051262508755
0.020825400563962655, 0.5199926129902552
0.021768696801376542, 0.5416537777982929
0.022467434755016457, 0.5572828550459478
0.023795036866932292, 0.5793269496537988
0.024726687471785514, 0.5591325106752324
0.025716566239442056, 0.5384892679972106
0.026764673169901932, 0.5174994894373155
0.0278127801003618, 0.49650971087742035
0.028919115193624997, 0.47589694124504267
0.030141906612494846, 0.45626317866638066
0.03142292619416802, 0.4369878308665849
0.03270394577584121, 0.42122677716187296
0.033984965357514385, 0.40580041813288315
0.03526598493918756, 0.3902903854349624
0.03654700452086074, 0.376286478777792
0.037828024102533914, 0.36437441384388536
0.03910904368420709, 0.3530480645924925
0.040390063265880266, 0.3419727363478917
0.04167108284755344, 0.3313157764479433
0.04295210242922662, 0.3211608585615786
0.044233122010899795, 0.3119263510334498
0.04551414159257297, 0.3033612328567654
0.04679516117424615, 0.29529815669366455
0.04807618075591932, 0.28731875419949415
0.0493572003375925, 0.2799250673878375
0.050638219919265676, 0.27311709625869485
0.05191923950093885, 0.26656014613634404
0.05320025908261203, 0.2596685013382707
0.054481278664285204, 0.2532231161078271
0.05576229824595838, 0.2438714654431955
0.05704331782763156, 0.24050806035169425
0.05832433740930473, 0.23653662659929764
0.05960535699097791, 0.231402128848766
0.060886376572651085, 0.2257516434731628
0.06216739615432426, 0.2205083699530217
0.06344841573599744, 0.21476305441929688
0.06472943531767061, 0.21210529726910998
0.06601045489934379, 0.20749236538824545
0.06729147448101697, 0.20327269975135454
0.06857249406269014, 0.1996443280415734
0.06985351364436332, 0.19601595633179159
0.0711345332260365, 0.1920528899462881
0.07241555280770967, 0.18884288658115933
